 DATE-GMT,TIME-GMT,OBSPWR,FCSTPWR,ERR
20040504,500,66.2,70.9,4.7
20040504,600,80.8,88.5,7.6
20040504,700,71.3,79.8,8.5
20040504,800,56.7,74.9,18.2
20040504,900,48.6,58.1,9.5
20040504,1000,24.4,42.8,18.3
20040504,1100,19.5,33.3,13.9
20040504,1200,31.1,45.1,14
20040504,1300,25.5,45.5,20
20040504,1400,21.4,42.4,21.1
20040504,1500,27.2,36.7,9.5
20040504,1600,23.2,37,13.8
20040504,1700,23,36.7,13.7
20040504,1800,21.3,30.5,9.2
20040504,1900,32.2,37.4,5.2
20040504,2000,37.6,41.5,3.9
20040504,2100,41.9,30.4,-11.5
20040504,2200,36.1,36.6,0.5
20040504,2300,29.7,34.1,4.4
20040505,0,32.4,27.1,-5.4
20040505,100,62.4,37.4,-25
20040505,200,91.1,65.7,-25.4
20040505,300,89.9,97.1,7.2
20040505,400,53.8,97.1,43.3
20040505,500,84.8,97.1,12.3
20040505,600,63.5,97.1,33.6
20040505,700,30.2,90.6,60.4
20040505,800,58.2,93.6,35.4
20040505,900,90.7,97.1,6.4
20040505,1000,86.6,96.4,9.8
20040505,1100,88.2,97.1,8.9
20040505,1200,59.4,78.3,18.8
20040505,1300,36,76.1,40.1
20040505,1400,46.8,78.1,31.3
20040505,1500,42.9,69.8,26.9
20040505,1600,74.9,69.7,-5.2
20040505,1700,82.6,77.1,-5.5
20040505,1800,84.1,87.6,3.5
20040505,1900,85.8,84.6,-1.2
20040505,2000,87.2,89.1,2
20040505,2100,91.7,86.3,-5.4
20040505,2200,93.4,84.5,-8.8
20040505,2300,93,80.1,-12.9
20040506,0,92.6,83.4,-9.3
20040506,100,89.4,96.2,6.8
20040506,200,87.8,96.7,9
20040506,300,76.5,87.9,11.4
20040506,400,74.4,97.1,22.7
20040506,500,79,97.1,18.1
20040506,600,84.2,97.1,12.9
20040506,700,75.5,92,16.5
20040506,800,31.8,63.9,32.1
20040506,900,20.7,49.1,28.5
20040506,1000,41.8,54.2,12.4
20040506,1100,70.6,57.8,-12.8
20040506,1200,53.1,46.3,-6.8
20040506,1300,11.4,35.1,23.6
20040506,1400,25.7,23.4,-2.3
20040506,1500,24.2,19.1,-5.1
20040506,1600,27.9,22.4,-5.6
20040506,1700,35.9,27.9,-8
20040506,1800,43.1,39.7,-3.4
20040506,1900,36.9,27.3,-9.6
20040506,2000,35.6,35.4,-0.2
20040506,2100,38.7,24.5,-14.2
20040506,2200,29.4,23.3,-6.1
20040506,2300,34.8,26.7,-8.1
20040507,0,25.2,27.6,2.3
20040507,100,18.6,9.9,-8.7
20040507,200,56.7,37.3,-19.4
20040507,300,80.6,51,-29.6
20040507,400,86.3,51.2,-35.1
20040507,500,70.5,54.9,-15.7
20040507,600,78.4,54.6,-23.7
20040507,700,90.5,62.7,-27.8
20040507,800,93,60.8,-32.2
20040507,900,93.6,84.2,-9.4
20040507,1000,93.5,90,-3.6
20040507,1100,92.9,92.5,-0.4
20040507,1200,92.5,76.3,-16.2
20040507,1300,85.3,74.5,-10.9
20040507,1400,17.4,49.2,31.8
20040507,1500,42.4,38.9,-3.4
20040507,1600,25,27.3,2.4
20040507,1700,54.6,33.3,-21.4
20040507,1800,61.5,38.5,-23
20040507,1900,44.6,45.1,0.5
20040507,2000,65.8,56.7,-9.1
20040507,2100,68.5,59.3,-9.1
20040507,2200,70.5,57.3,-13.3
20040507,2300,64.8,56.8,-8
20040508,0,28.8,59.3,30.5
20040508,100,30.1,61.1,31.1
20040508,200,5.8,53.9,48.1
20040508,300,0.4,61.4,61
20040508,400,0,76,76
20040508,500,0,97.1,97.1
20040508,600,0,97.1,97.1
20040508,700,0,96.4,96.4
20040508,800,0,92.7,92.7
20040508,900,0,85.6,85.6
20040508,1000,0.8,86.1,85.3
20040508,1100,0,77.1,77.1
20040508,1200,0,69.5,69.5
20040508,1300,0.7,70.3,69.6
20040508,1400,5.4,64.2,58.9
20040508,1500,7,59.8,52.9
20040508,1600,9.7,56.1,46.3
20040508,1700,7.5,62.1,54.6
20040508,1800,3.5,67.6,64
20040508,1900,6.1,71.2,65.1
20040508,2000,11.7,77.1,65.4
20040508,2100,12.2,78.3,66.1
20040508,2200,13.1,82,68.9
20040508,2300,9,80.8,71.8
20040509,0,7.9,83.5,75.6
20040509,100,6.9,82.1,75.2
20040509,200,9.7,90.7,81
20040509,300,38.3,97.1,58.8
20040509,400,75.3,97.1,21.8
20040509,500,87.5,97.1,9.6
20040509,600,91,97.1,6.1
20040509,700,82.5,97.1,14.6
20040509,800,86.5,97.1,10.6
20040509,900,85.6,97.1,11.5
20040509,1000,73.8,91.1,17.3
20040509,1100,68,79.1,11.2
20040509,1200,32.3,60.8,28.5
20040509,1300,36.4,56.7,20.3
20040509,1400,23.4,47.3,23.9
20040509,1500,19.1,37.1,18.1
20040509,1600,27.8,39,11.2
20040509,1700,35.9,37.3,1.3
20040509,1800,35.7,39.1,3.4
20040509,1900,33,45.8,12.8
20040509,2000,39.6,50.7,11.1
20040509,2100,31.9,44.7,12.8
20040509,2200,24.6,42.4,17.8
20040509,2300,23.6,67.4,43.8
20040510,0,27.8,62.4,34.6
20040510,100,43.7,57.6,13.9
20040510,200,62.6,70.4,7.8
20040510,300,74.3,69.4,-4.9
20040510,400,86.7,77.6,-9.1
20040510,500,57,62,5
20040510,600,55.6,57.6,2
20040510,700,51.6,54.3,2.7
20040510,800,50,46.3,-3.8
20040510,900,32.1,31.2,-0.9
20040510,1000,39.8,36.4,-3.4
20040510,1100,34.7,40.1,5.4
20040510,1200,12.3,30.5,18.2
20040510,1300,1.9,27.1,25.2
20040510,1400,1.7,22.9,21.3
20040510,1500,14.8,25.2,10.4
20040510,1600,39.4,22.1,-17.3
20040510,1700,71.3,32.7,-38.6
20040510,1800,75.5,43.6,-31.8
20040510,1900,47.5,39.4,-8.1
20040510,2000,13.8,26.8,13
20040510,2100,10.1,14,3.9
20040510,2200,1.3,11.7,10.4
20040510,2300,0,7.5,7.5
20040511,0,0,9.5,9.5
20040511,100,0.5,10.9,10.4
20040511,200,7.7,12.4,4.8
20040511,300,37.8,21.3,-16.6
20040511,400,43.6,34,-9.6
20040511,500,60.5,40.2,-20.2
20040511,600,75.7,54.8,-20.9
20040511,700,86.1,58.3,-27.8
20040511,800,89.2,52.5,-36.7
20040511,900,82.6,57.3,-25.3
20040511,1000,80.9,72.1,-8.9
20040511,1100,73.7,72.6,-1
20040511,1200,70,67.1,-2.9
20040511,1300,64,59,-5
20040511,1400,59.1,48.4,-10.7
20040511,1500,29,29.3,0.2
20040511,1600,4.7,26.6,21.9
20040511,1700,9.1,17.4,8.3
20040511,1800,12.1,21.6,9.5
20040511,1900,1.9,12.7,10.8
20040511,2000,5.6,11.3,5.7
20040511,2100,8.6,10,1.4
20040511,2200,13.4,11.8,-1.7
20040511,2300,16.5,8.7,-7.8
20040512,0,3.8,11.6,7.8
20040512,100,3.3,9.5,6.1
20040512,200,3.4,5.9,2.5
20040512,300,4.9,12.8,7.9
20040512,400,2.3,1,-1.3
20040512,500,7.5,5.4,-2.1
20040512,600,55.9,26.2,-29.7
20040512,700,72.3,30,-42.3
20040512,800,59.6,26.3,-33.2
20040512,900,31.1,16.3,-14.8
20040512,1000,1.3,12.5,11.2
20040512,1100,5.4,6.9,1.5
20040512,1200,0.9,3.4,2.6
20040512,1300,7,8.4,1.4
20040512,1400,0,11.6,11.6
20040512,1500,0.2,17.3,17.1
20040512,1600,0.2,0.4,0.2
20040512,1700,0,2.1,2.1
20040512,1800,5.3,10.7,5.4
20040512,1900,15.4,11.4,-4
20040512,2000,1.3,6.4,5
20040512,2100,1.1,9.2,8
20040512,2200,0.5,1.7,1.2
20040512,2300,1.3,2,0.8
20040513,0,0.4,3.3,2.9
20040513,100,2.7,3,0.3
20040513,200,5,2.2,-2.8
20040513,300,12.6,5.5,-7.1
20040513,400,45.7,16.5,-29.2
20040513,500,43.9,28.9,-15
20040513,600,45.8,63.6,17.8
20040513,700,37.4,50.2,12.9
20040513,800,29.2,37.5,8.2
20040513,900,19.7,34.4,14.6
20040513,1000,20.3,28.5,8.2
20040513,1100,17.2,16.5,-0.8
20040513,1200,14.3,15.1,0.7
20040513,1300,15.2,15.2,0
20040513,1400,4.3,15.2,10.9
20040513,1500,0,6.9,6.9
20040513,1600,7.3,5.4,-1.9
20040513,1700,3,6.1,3.1
20040513,1800,0,3,3
20040513,1900,3.8,1,-2.8
20040513,2000,3.8,3.6,-0.2
20040513,2100,3,1,-2
20040513,2200,7,3,-4
20040513,2300,1.1,1.3,0.2
20040514,0,1.6,1.9,0.3
20040514,100,6.9,3.2,-3.7
20040514,200,14,12.2,-1.8
20040514,300,30.3,15.2,-15
20040514,400,46.7,22.5,-24.3
20040514,500,67.2,40.9,-26.4
20040514,600,79.7,54.4,-25.3
20040514,700,81.1,56.7,-24.5
20040514,800,82.3,61.2,-21
20040514,900,88.1,97.1,9
20040514,1000,88,89.5,1.6
20040514,1100,52.7,72.8,20.1
20040514,1200,35.3,59.1,23.8
20040514,1300,60.7,64.5,3.8
20040514,1400,42.7,49.3,6.6
20040514,1500,22.6,36,13.5
20040514,1600,15.7,27.8,12.2
20040514,1700,10,30.9,20.9
20040514,1800,10.4,31.1,20.7
20040514,1900,12.5,26.1,13.6
20040514,2000,11.3,37.5,26.2
20040514,2100,5.6,27.3,21.7
20040514,2200,0.8,27.4,26.6
20040514,2300,0.3,34.4,34.1
20040515,0,3.8,35.8,32
20040515,100,3,28.9,25.9
20040515,200,14.3,28,13.7
20040515,300,31.9,49.8,18
20040515,400,71.5,78,6.5
20040515,500,81,96.6,15.6
20040515,600,92.1,97.1,5
20040515,700,92,97.1,5.1
20040515,800,91.1,97.1,6
20040515,900,91.6,97.1,5.5
20040515,1000,84.4,79.9,-4.6
20040515,1100,61.7,77.9,16.2
20040515,1200,59.5,55,-4.5
20040515,1300,86.2,57.5,-28.7
20040515,1400,88.6,51.2,-37.4
20040515,1500,84.7,40.7,-43.9
20040515,1600,48.2,33.8,-14.4
20040515,1700,51.6,35.1,-16.5
20040515,1800,39.4,40.2,0.8
20040515,1900,30,38.5,8.4
20040515,2000,29.4,42.3,12.9
20040515,2100,26.7,45.1,18.4
20040515,2200,29.2,39.3,10.1
20040515,2300,24.2,41.5,17.3
20040516,0,66.6,44.9,-21.7
20040516,100,34.5,37.3,2.8
20040516,200,62.2,54.1,-8.1
20040516,300,66.2,59,-7.2
20040516,400,57,63.9,7
20040516,500,39.1,57.2,18.1
20040516,600,45.8,68.5,22.7
20040516,700,32.6,55.9,23.3
20040516,800,6.8,28.2,21.5
20040516,900,1.8,20.3,18.6
20040516,1000,1.9,6.2,4.3
20040516,1100,2,5.6,3.6
20040516,1200,2.7,1,-1.7
20040516,1300,13.5,3.7,-9.8
20040516,1400,25,11.2,-13.8
20040516,1500,21.8,8.5,-13.3
20040516,1600,12.8,6,-6.9
20040516,1700,16.8,10.4,-6.4
20040516,1800,11.2,7.4,-3.8
20040516,1900,8.2,7.6,-0.6
20040516,2000,11,8.5,-2.5
20040516,2100,22,13.4,-8.5
20040516,2200,38.3,15.7,-22.7
20040516,2300,26.3,19.5,-6.8
20040517,0,11.1,12.8,1.7
20040517,100,3.6,5,1.5
20040517,200,2.1,6.8,4.7
20040517,300,3.4,8.2,4.8
20040517,400,4.5,10.2,5.7
20040517,500,2.1,2.5,0.4
20040517,600,2.2,6,3.8
20040517,700,2.6,5.9,3.4
20040517,800,2.9,3,0.1
20040517,900,3.5,2.3,-1.1
20040517,1000,4,4.8,0.8
20040517,1100,3,1.9,-1.1
20040517,1200,2.3,0.8,-1.6
20040517,1300,2.4,3.7,1.4
20040517,1400,3,1.3,-1.6
20040517,1500,3.2,3.2,0
20040517,1600,2.9,1.3,-1.6
20040517,1700,2.8,1.6,-1.3
20040517,1800,3.3,3.7,0.4
20040517,1900,3.7,1.8,-1.9
20040517,2000,3.2,8.4,5.1
20040517,2100,5.2,8.2,3
20040517,2200,13,14.3,1.3
20040517,2300,11.8,7.3,-4.5
20040518,0,15.1,14.2,-1
20040518,100,13.3,10.3,-3.1
20040518,200,25.9,12.9,-13.1
20040518,300,50.3,31.1,-19.2
20040518,400,53.5,20.7,-32.8
20040518,500,75.8,33.1,-42.7
20040518,600,84.8,35.4,-49.4
20040518,700,82.4,47.1,-35.3
20040518,800,88.1,39.3,-48.9
20040518,900,88.2,37.4,-50.8
20040518,1000,85.6,42.6,-43.1
20040518,1100,76,35.4,-40.6
20040518,1200,61.2,27.9,-33.3
20040518,1300,20.6,18.9,-1.7
20040518,1400,9.4,19,9.6
20040518,1500,9.5,16.8,7.3
20040518,1600,49.9,22.1,-27.7
20040518,1700,76,41.8,-34.2
20040518,1800,79.2,47.5,-31.8
20040518,1900,33.2,44.8,11.6
20040518,2000,34.8,56.1,21.4
20040518,2100,57.7,55.9,-1.8
20040518,2200,79.7,67.9,-11.8
20040518,2300,80.5,70,-10.5
20040519,0,64.3,66.4,2.1
20040519,100,11.6,54.5,42.9
20040519,200,59.2,73.9,14.6
20040519,300,37.5,56.5,19
20040519,400,33.3,61.2,27.8
20040519,500,28.1,77.7,49.6
20040519,600,6.5,71.1,64.6
20040519,700,11.9,67.7,55.8
20040519,800,9,64.5,55.5
20040519,900,6.3,45.7,39.4
20040519,1000,9.7,41.9,32.2
20040519,1100,33.1,38.7,5.6
20040519,1200,23,27.6,4.5
20040519,1300,4.6,17.3,12.7
20040519,1400,3.9,9.2,5.3
20040519,1500,4.5,2.9,-1.6
20040519,1600,8.2,2,-6.2
20040519,1700,50.4,14.2,-36.2
20040519,1800,84.7,21.3,-63.4
20040519,1900,67.6,15.9,-51.7
20040519,2000,37.2,13.5,-23.8
20040519,2100,42.8,19.8,-23
20040519,2200,35.9,15.6,-20.3
20040519,2300,34.1,13.6,-20.5
20040520,0,31.5,22.7,-8.8
20040520,100,20.5,12.4,-8.1
20040520,200,11.5,16.2,4.7
20040520,300,31.5,17.8,-13.7
20040520,400,5.7,15.2,9.6
20040520,500,8,13.3,5.3
20040520,600,12.9,13.7,0.8
20040520,700,18.6,15.4,-3.2
20040520,800,19.8,19.6,-0.2
20040520,900,8,23.6,15.6
20040520,1000,6.9,16.7,9.8
20040520,1100,6.3,9.9,3.5
20040520,1200,5,5.9,0.9
20040520,1300,4.8,8.3,3.5
20040520,1400,5.1,4.2,-0.9
20040520,1500,6.1,8.5,2.4
20040520,1600,6.6,2,-4.6
20040520,1700,6.7,4.6,-2.1
20040520,1800,8.4,3.4,-5
20040520,1900,11.7,4.3,-7.3
20040520,2000,24.7,6.2,-18.5
20040520,2100,45.1,11.7,-33.4
20040520,2200,19.1,13.5,-5.6
20040520,2300,7.7,12.6,4.8
20040521,0,6.1,11.3,5.2
20040521,100,11.5,16.8,5.3
20040521,200,22.5,26.4,3.8
20040521,300,30.8,33.3,2.6
20040521,400,71,45.7,-25.3
20040521,500,89.5,64.1,-25.3
20040521,600,91.5,60.4,-31.1
20040521,700,89.9,62.9,-27
20040521,800,78,43.6,-34.4
20040521,900,76.3,51.8,-24.5
20040521,1000,62.8,64.9,2.1
20040521,1100,46.2,58.1,11.9
20040521,1200,41.9,43.3,1.5
20040521,1300,12.4,31.7,19.3
20040521,1400,7.6,29.3,21.7
20040521,1500,13.1,27.1,14
20040521,1600,39.6,33.6,-6
20040521,1700,23.7,29.9,6.2
20040521,1800,29.3,32.6,3.3
20040521,1900,46.9,34.8,-12.1
20040521,2000,25.3,21.7,-3.6
20040521,2100,15.4,8.8,-6.6
20040521,2200,16.2,5.3,-10.8
20040521,2300,12.5,5.1,-7.4
20040522,0,20.2,9.3,-10.9
